Security Code,Security Name,Company name,Result Date
539984,HUIL,Hindusthan Urban Infrastructure Ltd,12 Feb 2022
540774,IFGLEXPOR,IFGL Refractories Ltd,12 Feb 2022
506945,IGLFXPL-B,INDO GULF INDUSTRIES LTD.,12 Feb 2022
501295,IITL,INDUSTRIAL INVESTMENT TRUST LTD.,12 Feb 2022
509051,INDINFO,INDIAN INFOTECH & SOFTWARE LTD.,12 Feb 2022
524330,JAYAGROGN,JAYANT AGRO-ORGANICS LTD.,12 Feb 2022
532154,JOHNPHARMA,Johnson Pharmacare Ltd,12 Feb 2022
539014,KALPACOMME,Kalpa Commercial Ltd,12 Feb 2022
531784,KCLINFRA,KCL Infra Projects Ltd,12 Feb 2022
526409,KKALPANAIND,Kkalpana Industries (India) Ltd,12 Feb 2022
514240,KUSHIND,Kush Industries Ltd,12 Feb 2022
531206,KWALITYCL,KWALITY CREDIT & LEASING LTD.,12 Feb 2022
590078,MAITHANALL,MAITHAN ALLOYS LTD.,12 Feb 2022
532629,MBECL,MCNALLY BHARAT ENGINEERING COMPANY LTD.,12 Feb 2022
532650,MSPL,MSP STEEL & POWER LTD.,12 Feb 2022
517431,NARMP,NARMADA MACPLAST DRIP IRRIGATION SYSTEMS LTD.,12 Feb 2022
530557,NCLRESE,NCL RESEARCH & FINANCIAL SERVICES LTD.,12 Feb 2022
500189,NXTDIGITAL,Nxtdigital Ltd,12 Feb 2022
539481,PARIKSHA,Pariksha Fin- Invest- Lease Ltd,12 Feb 2022
514326,PATSPINLTD,PATSPIN INDIA LTD.,12 Feb 2022
526481,PHOENXINTL,PHOENIX INTERNATIONAL LTD.,12 Feb 2022
539150,PNCINFRA,PNC Infratech Ltd,12 Feb 2022
519359,POONADAL,POONA DAL & OIL INDUSTRIES LTD.,12 Feb 2022
530669,PRESOFI,PREM SOMANI FINANCIAL SERVICES LTD.,12 Feb 2022
531735,PRISMFN,PRISM FINANCE LTD.,12 Feb 2022
531688,PRITHVIEXCH,Prithvi Exchange (India) Ltd,12 Feb 2022
539962,QFSL,Quest Financial Services Ltd,12 Feb 2022
530281,QUANTDIA,QUANTUM DIGITAL VISION (INDIA) LTD.,12 Feb 2022
515127,RAMASIGNS,Ramasigns Industries Ltd,12 Feb 2022
532370,RAMCOSYS,RAMCO SYSTEMS LTD.,12 Feb 2022
507966,RASRESOR,RAS RESORTS & APART HOTELS LTD.,12 Feb 2022
532024,RBGUPTA,R.B.GUPTA FINANCIALS LTD.,12 Feb 2022
533470,RUSHIL,RUSHIL DECOR LTD.,12 Feb 2022
503691,SAHARA,SAHARA ONE MEDIA & ENTERTAINMENT LTD.-$,12 Feb 2022
500370,SALORAINTL,SALORA INTERNATIONAL LTD.,12 Feb 2022
521240,SAMBANDAM,SAMBANDAM SPINNING MILLS LTD.-$,12 Feb 2022
511563,SANCF,SANCHAY FINVEST LTD.,12 Feb 2022
530993,SARTHAKGL,SARTHAK GLOBAL LTD.,12 Feb 2022
521182,SEASONF,SEASONS FURNISHINGS LTD.,12 Feb 2022
514264,SEASONST,SEASONS TEXTILES LTD.-$,12 Feb 2022
532993,SEJAL,Sejal Glass Ltd,12 Feb 2022
505075,SETCO,SETCO AUTOMOTIVE LTD.,12 Feb 2022
524546,SHABCHM,SHABA CHEMICALS LTD.,12 Feb 2022
530797,SHGANEL,SHREE GANESH ELASTOPLAST LTD.,12 Feb 2022
539983,SIDH,Sidh Automobiles Ltd,12 Feb 2022
540686,SMRUTHIORG,Smruthi Organics Ltd,12 Feb 2022
540253,SNTCL,Shree Nidhi Trading Co. Ltd,12 Feb 2022
521234,SRINACHA,SRI NACHAMMAI COTTON MILLS LTD.-$,12 Feb 2022
534748,STEELXIND,STEEL EXCHANGE INDIA LTD.,12 Feb 2022
523842,SUPTANERY,Super Tannery Limited,12 Feb 2022
533101,SURYAAMBA,SURYAAMBA SPINNING MILLS LTD.,12 Feb 2022
537392,TAAZAINT,Taaza International Ltd,12 Feb 2022
532856,TIMETECHNO,TIME TECHNOPLAST LTD.,12 Feb 2022
500421,TPINDIA,TPI INDIA LTD.,12 Feb 2022
532159,TRESCON,Trescon Ltd,12 Feb 2022
536565,TRIMURTHI,Trimurthi Ltd,12 Feb 2022
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,12 Feb 2022
502589,VAPIPPR,VAPI PAPER MILLS LTD.,12 Feb 2022
514175,VARDMNPOLY,VARDHMAN POLYTEX LTD.,12 Feb 2022
531650,VAXHS,VAX HOUSING FINANCE CORPORATION LTD.,12 Feb 2022
512517,VINVANI,VINAYAK VANIJYA LTD.,12 Feb 2022
539398,VISHALBL,Vishal Bearings Ltd,12 Feb 2022
531668,VISIONCO,VISION CORPORATION LTD.,12 Feb 2022
509038,VOLLF,VOLTAIRE LEASING & FINANCE LTD.,12 Feb 2022
538521,YAANENT,Yaan Enterprises Ltd,12 Feb 2022
503893,ZSATYASL,SATYAM SILK MILLS LTD.,12 Feb 2022
530621,AAIL,Akar Auto Industries Ltd,14 Feb 2022
532831,ABHISHEK,ABHISHEK CORPORATION LTD.,14 Feb 2022
538563,ADARSH,Adarsh Mercantile Ltd,14 Feb 2022
506120,ALNATRD,ALNA TRADING & EXPORTS LTD.,14 Feb 2022
532878,ALPA,ALPA LABORATORIES LTD.,14 Feb 2022
531681,AMERISE,Amerise Biosciences Ltd,14 Feb 2022
531991,AMRAAGRI,AMRAWORLD AGRICO LTD.,14 Feb 2022
523007,ANSALBU,ANSAL BUILDWELL LTD.-$,14 Feb 2022
506979,APTPACK,APT PACKAGING LTD.,14 Feb 2022
531179,ARMANFIN,ARMAN FINANCIAL SERVICES LTD.,14 Feb 2022
530413,ASIANVE,ASIAN VEGPRO INDUSTRIES LTD.,14 Feb 2022
541143,BDL,Bharat Dynamics Ltd,14 Feb 2022
531340,BERVINL,BERVIN INVESTMENT & LEASING LTD.,14 Feb 2022
532930,BGRENERGY,BGR ENERGY SYSTEMS LTD.,14 Feb 2022
506027,BHRKALM,BHORUKA ALUMINIUM LTD.,14 Feb 2022
526666,BIL,BHARTIYA INTERNATIONAL LTD.,14 Feb 2022
519500,BKV,BKV INDUSTRIES LTD.,14 Feb 2022
502216,BOMBPOT,BOMBAY POTTERIES & TILES LTD.,14 Feb 2022
507486,CAPRO,CAPROLACTAM CHEMICALS LTD.,14 Feb 2022
531682,CATECH,CAT TECHNOLOGIES LTD.,14 Feb 2022
530789,CEEJAY,CEEJAY FINANCE LTD.,14 Feb 2022
532324,CINEVISTA,CINEVISTA LTD.,14 Feb 2022
513353,COCHINM,COCHIN MINERALS & RUTILE LTD.-$,14 Feb 2022
538965,CONCORD,Concord Drugs Ltd,14 Feb 2022
531460,CONTICON,CONTINENTAL CONTROLS LTD.,14 Feb 2022
532941,CORDSCABLE,CORDS CABLE INDUSTRIES LTD.,14 Feb 2022
523415,COVENTRY,COVENTRY COIL-O-MATIC (HARYANA) LTD.,14 Feb 2022
530171,DAULAT,DAULAT SECURITIES LTD.,14 Feb 2022
542679,DEL,Dhanashree Electronics Ltd,14 Feb 2022
523618,DREDGECORP,DREDGING CORPORATION OF INDIA LTD.,14 Feb 2022
539533,ELITECON,Elitecon International Ltd,14 Feb 2022
533161,EMMBI,Emmbi Industries Ltd,14 Feb 2022
530909,ERPSOFT,ERP SOFT SYSTEMS LTD.,14 Feb 2022
530571,EXPLICITFIN,EXPLICIT FINANCE LTD.,14 Feb 2022
526614,EXPOGAS,EXPO GAS CONTAINERS LTD.,14 Feb 2022
508954,FINKURVE,Finkurve Financial Services Ltd,14 Feb 2022
504380,FLOMIC,Flomic Global Logistics Ltd,14 Feb 2022
532042,FRONTCORP,FRONTLINE CORPORATION LTD.,14 Feb 2022
530263,GLOBALCA,GLOBAL CAPITAL MARKETS LTD.,14 Feb 2022
530663,GOYALASS,GOYAL ASSOCIATES LTD.,14 Feb 2022
500300,GRASIM,GRASIM INDUSTRIES LTD.,14 Feb 2022
502133,HEMACEM,HEMADRI CEMENTS LTD.,14 Feb 2022
531840,IECEDU,IEC EDUCATION LTD.,14 Feb 2022
514165,INDIANACRY,INDIAN ACRYLICS LTD.,14 Feb 2022
501298,INDPRUD,INDUSTRIAL & PRUDENTIAL INVESTMENTS CO.LTD.,14 Feb 2022
524652,INDSWFTLTD,IND-SWIFT LTD.,14 Feb 2022
524614,INDXTRA,IEL Ltd,14 Feb 2022
524494,IPCALAB,IPCA LABORATORIES LTD.,14 Feb 2022
505840,JAIPAN,JAIPAN INDUSTRIES LTD.,14 Feb 2022
524604,KAMRLAB,KAMRON LABORATORIES LTD.,14 Feb 2022
521242,KANDAGIRI,KANDAGIRI SPINNING MILLS LTD.-$,14 Feb 2022
507946,KIDUJA,KIDUJA INDIA LTD.,14 Feb 2022
530299,KOTHARIPRO,KOTHARI PRODUCTS LTD.,14 Feb 2022
530421,KUWERIN,KUWER INDUSTRIES LTD.,14 Feb 2022
502958,LAKSHMIMIL,LAKSHMI MILLS COMPANY LTD.-$,14 Feb 2022
526596,LIBERTSHOE,LIBERTY SHOES LTD.,14 Feb 2022
500264,MAFATIND,MAFATLAL INDUSTRIES LTD.-$,14 Feb 2022
523384,MAHAPEXLTD,MAHA RASHTRA APEX CORPORATION LTD.,14 Feb 2022
542677,MAHESH,Mahesh Developers Ltd,14 Feb 2022
531213,MANAPPURAM,MANAPPURAM FINANCE LTD.,14 Feb 2022
533152,MBLINFRA,MBL Infrastructures Ltd,14 Feb 2022
507621,MLKFOOD,MILKFOOD LTD.,14 Feb 2022
500890,MODIRUBBER,MODI RUBBER LTD.,14 Feb 2022
506543,MPAGI,M.P.AGRO INDUSTRIES LTD.,14 Feb 2022
505797,MPCOSEMB,MIPCO SEAMLESS RINGS (GUJARAT) LTD.,14 Feb 2022
500108,MTNL,MAHANAGAR TELEPHONE NIGAM LTD.,14 Feb 2022
539219,MUL,Mauria Udyog Ltd,14 Feb 2022
526616,NATPLAS,NATIONAL PLASTIC INDUSTRIES LTD.,14 Feb 2022
534309,NBCC,NBCC (India) Ltd,14 Feb 2022
530897,NGIND,N.G.INDUSTRIES LTD.-$,14 Feb 2022
542938,OCTAVIUSPL,Octavius Plantations Ltd,14 Feb 2022
500313,OILCOUNTUB,OIL COUNTRY TUBULAR LTD.,14 Feb 2022
535657,OONE,OBJECTONE INFORMATION SYSTEMS LTD.,14 Feb 2022
513121,ORICON,ORICON ENTERPRISES LTD.-$,14 Feb 2022
539287,ORTINLAABS,Ortin Laboratories Ltd,14 Feb 2022
530173,OSCARGLO,OSCAR GLOBAL LTD.,14 Feb 2022
532350,PADMALAYAT,PADMALAYA TELEFILMS LTD.,14 Feb 2022
517230,PAEL,PAE LTD.,14 Feb 2022
539469,PANORAMA,Panorama Studios International Ltd,14 Feb 2022
524628,PARKERAC,PARKER AGROCHEM EXPORTS LTD.-$,14 Feb 2022
511734,PASUFIN,PASUPATI FINCAP LTD.,14 Feb 2022
503092,PASUSPG,PASUPATI SPG.& WVG.MILLS LTD.,14 Feb 2022
524031,PATIDAR,Patidar Buildcon Limited,14 Feb 2022
512461,PUNCTRD,PUNCTUAL TRADING LTD.,14 Feb 2022
512099,PUNITCO,PUNIT COMMERCIALS LTD.,14 Feb 2022
532441,RAINBOWDQ,RAINBOW DENIM LTD.,14 Feb 2022
500358,RAMAPETRO,RAMA PETROCHEMICALS LTD.,14 Feb 2022
539435,RFSL,Richfield Financial Services Ltd,14 Feb 2022
504365,RIDHISYN,RIDHI SYNTHETICS LTD.,14 Feb 2022
533284,RPPINFRA,RPP INFRA PROJECTS LTD.,14 Feb 2022
530917,RRSECUR,R.R.SECURITIES LTD.,14 Feb 2022
538611,RTFL,Real Touch Finance Ltd,14 Feb 2022
531215,RTSPOWR,RTS POWER CORPORATION LTD.,14 Feb 2022
539112,SAB,SAB Industries Ltd,14 Feb 2022
532435,SANINFRA,Sanmit Infra Limited,14 Feb 2022
538875,SELLWIN,Sellwin Traders Ltd,14 Feb 2022
511760,SEVENHILL,Seven Hill Industries Limited,14 Feb 2022
526532,SFPIL,Square Four Projects India Limited,14 Feb 2022
530525,SHEETAL,SHEETAL DIAMONDS LTD.,14 Feb 2022
516106,SHKARTP,SHREE KARTHIK PAPERS LTD.,14 Feb 2022
542019,SHUBHAM,Shubham Polyspin Ltd,14 Feb 2022
521003,SHVSUIT,SHIVA SUITINGS LTD.,14 Feb 2022
505650,SKYLMILAR,SKYLINE MILLARS LTD.,14 Feb 2022
532138,SMCREDT,SMC CREDITS LTD.,14 Feb 2022
532344,SOFTSOL,SOFTSOL INDIA LTD.,14 Feb 2022
532842,SRHHYPOLTD,SREE RAYALASEEMA HI-STRENGTH HYPO LTD.,14 Feb 2022
526071,STELLANT,STELLANT SECURITIES (INDIA) LTD.,14 Feb 2022
513173,STLSTRINF,STEEL STRIPS INFRASTRUCTURES LTD.,14 Feb 2022
540318,SUERYAAKNI,Sueryaa Knitwear Ltd,14 Feb 2022
531260,SUNEDISON,Sunedison Infrastructure Ltd,14 Feb 2022
530845,SUNSHIEL,SUNSHIELD CHEMICALS LTD.,14 Feb 2022
523283,SUPERHOUSE,SUPERHOUSE LTD.,14 Feb 2022
503310,SWANENERGY,SWAN ENERGY LTD.,14 Feb 2022
512359,SWORDEDGE,Sword-Edge Commercials Limited,14 Feb 2022
533170,TAMBOLI,TAMBOLI CAPITAL LTD.,14 Feb 2022
542141,TECHNOE,Techno Electric & Engineering Company Ltd,14 Feb 2022
530533,TERAI,TERAI TEA CO.LTD.,14 Feb 2022
506162,TERRAFORM,TERRAFORM MAGNUM LTD.,14 Feb 2022
512157,TERRAREAL,Terraform Realstate Limited,14 Feb 2022
590005,TIDEWATER,TIDE WATER OIL (INDIA) LTD.,14 Feb 2022
532804,TIIL,TECHNOCRAFT INDUSTRIES (INDIA) LTD.,14 Feb 2022
540904,TIRUFOAM,Tirupati Foam Ltd,14 Feb 2022
526139,TRABI,TRANSGENE BIOTEK LTD.,14 Feb 2022
526961,TRANSFIN,TRANS FINANCIAL RESOURCES LTD.,14 Feb 2022
539798,UMIYA,Umiya Tubes Ltd,14 Feb 2022
521226,UNIROYAL,UNIROYAL INDUSTRIES LTD.,14 Feb 2022
512408,UNIWSEC,UNIWORTH SECURITIES LTD.,14 Feb 2022
512175,VAMA,VAMA INDUSTRIES LTD.,14 Feb 2022
524038,VENLONENT,VENLON ENTERPRISES LTD.,14 Feb 2022
511726,VIPUL,VIPUL LTD.,14 Feb 2022
516072,VISHNU,VISHNU CHEMICALS LTD.,14 Feb 2022
539761,VKAL,Vantage Knowledge Academy Ltd,14 Feb 2022
538634,VRL,Vasundhara Rasayans Ltd,14 Feb 2022
514470,WINSOMTX,WINSOME TEXTILE INDUSTRIES LTD.-$,14 Feb 2022
530675,YORKEXP,YORK EXPORTS LTD.,14 Feb 2022
505585,ZKOVALIN,KOVALAM INVESTMENT & TRADING CO.LTD.,14 Feb 2022
500780,ZUARIGLOB,ZUARI GLOBAL LTD.,14 Feb 2022
511441,GUJCRED,GUJARAT CREDIT CORPORATION LTD.,15 Feb 2022
523782,MITSHI,Mitshi India Ltd,15 Feb 2022
521034,SOMATEX,SOMA TEXTILES & INDUSTRIES LTD.,15 Feb 2022
500425,AMBUJACEM,AMBUJA CEMENTS LTD.,17 Feb 2022
500790,NESTLEIND,NESTLE INDIA LTD.,17 Feb 2022
532756,MAHINDCIE,Mahindra CIE Automotive Limited,22 Feb 2022
500339,RAIN,Rain Industries Ltd,25 Feb 2022
